WindPRO Meteo Data Export version 7
Geographical Coordinates (WGS84):	Longitude: 	9.120000	Latitude: 	56.065548
Local Coordinates: (UTM (north)-WGS84 Zone: 32)	Easting: 	507471.46	Northing: 	6213381.43	EPSG: 32632
Description:	ERA5 (Gaussian Grid)_N56.065548_E009.12
User label:	
Date time format:	yyyy-MM-dd hh:mm
Decimal separator:	"."
Digit group separator:	","
Displacement height [m]:	0.0
All time stamps:	(UTC+01:00) Brussels, Copenhagen, Madrid, Paris
UTC offset [minutes]:	-60

StatusValues:
Ok	0
Disabled	1
Below limit	2
Above limit	4
Duplicate	8
Null value	16
Missing	32
Other error	128

Calibration factors: The files that windPRO imports from are assumed to hold calibrated data - from these it is often possible to see which logger calibration factors are used.
windPRO offer by import optional recalibration factors. Please note that although it is possible to have individual calibration factors for each signal type, only the scale and offset from the first file, from the first import filter, are shown below.
Additionally, if a signal is based on multiple channels, only the scale and offset of the first channel is exported.
Logger scale	#N/A
Logger offset	#N/A
Import scale	1	1							1	1							1	1	1	1									
Import offset	0	0							0	0							0	0	0	0									

Note that SampleStatus takes precedence over DataStatus which means that DataStatus is only relevant if SampleStatus is OK.

TimeStamp	MeanWindSpeedUID_10.0m|Mean wind speed|L-1.00|U75.00	DirectionUID_10.0m|Wind direction|L0.00|U360.00	Comment_10.0m	TimeStampStatus_10.0m	SampleStatus_10.0m	DataStatus_MeanWindSpeedUID_10.0m	DataStatus_DirectionUID_10.0m	MeanWindSpeedUID_100.0m|Mean wind speed|L-1.00|U75.00	DirectionUID_100.0m|Wind direction|L0.00|U360.00	Comment_100.0m	TimeStampStatus_100.0m	SampleStatus_100.0m	DataStatus_MeanWindSpeedUID_100.0m	DataStatus_DirectionUID_100.0m	TemperatureUID_2.0m|Temperature|L-50.00|U60.00	SolarRadiationUID_2.0m|Solar irradiation|L-10.00|U2000.00	StabilityUID_2.0m|Stability (1/L)	RelativeHumidityUID_2.0m|Relative humidity|L0.00|U100.00	Comment_2.0m	TimeStampStatus_2.0m	SampleStatus_2.0m	DataStatus_TemperatureUID_2.0m	DataStatus_SolarRadiationUID_2.0m	DataStatus_StabilityUID_2.0m	DataStatus_RelativeHumidityUID_2.0m	
	[m/s]	[Degrees]						[m/s]	[Degrees]						[Deg C]	[W/m²]	[1/m]	[%]							
2005-07-26 19:00	4.80	272.7		0	0	0	0	7.09	274.4		0	0	0	0	14.8	49.7800	0.003390	74.0		0	0	0	0	0	0
2005-07-26 20:00	4.18	269.2		0	0	0	0	6.70	272.5		0	0	0	0	14.3	7.2500	0.015316	77.9		0	0	0	0	0	0
2005-07-26 21:00	3.72	263.8		0	0	0	0	6.56	269.3		0	0	0	0	13.2	0.0000	0.023152	83.7		0	0	0	0	0	0
2005-07-26 22:00	3.55	258.9		0	0	0	0	6.58	266.2		0	0	0	0	13.0	0.0000	0.021783	84.8		0	0	0	0	0	0
2005-07-26 23:00	3.52	265.6		0	0	0	0	6.78	273.3		0	0	0	0	12.4	0.0000	0.029789	86.4		0	0	0	0	0	0
2005-07-27 00:00	3.25	262.8		0	0	0	0	6.24	271.6		0	0	0	0	11.8	0.0000	0.028013	88.7		0	0	0	0	0	0
2005-07-27 01:00	3.13	255.1		0	0	0	0	6.38	266.2		0	0	0	0	11.8	0.0000	0.030052	88.1		0	0	0	0	0	0
2005-07-27 02:00	3.36	256.4		0	0	0	0	6.52	265.6		0	0	0	0	11.3	0.0000	0.026853	91.7		0	0	0	0	0	0
2005-07-27 03:00	3.32	255.1		0	0	0	0	6.42	265.5		0	0	0	0	11.6	0.0000	0.030966	89.9		0	0	0	0	0	0
2005-07-27 04:00	3.23	249.8		0	0	0	0	6.28	261.4		0	0	0	0	12.1	7.0900	0.028404	88.2		0	0	0	0	0	0
2005-07-27 05:00	3.26	249.2		0	0	0	0	6.23	260.9		0	0	0	0	12.1	55.5900	0.010890	89.9		0	0	0	0	0	0
2005-07-27 06:00	3.48	248.1		0	0	0	0	6.02	259.0		0	0	0	0	12.8	153.9400	-0.003808	87.6		0	0	0	0	0	0
2005-07-27 07:00	3.97	256.3		0	0	0	0	5.81	259.8		0	0	0	0	13.9	245.6900	-0.005532	85.5		0	0	0	0	0	0
2005-07-27 08:00	5.28	267.9		0	0	0	0	7.26	268.9		0	0	0	0	14.9	335.8400	-0.010568	79.6		0	0	0	0	0	0
2005-07-27 09:00	5.40	266.1		0	0	0	0	7.30	267.1		0	0	0	0	15.4	400.6600	-0.008573	73.6		0	0	0	0	0	0
2005-07-27 10:00	5.35	264.9		0	0	0	0	7.21	265.9		0	0	0	0	15.7	472.9200	-0.016219	72.6		0	0	0	0	0	0
2005-07-27 11:00	5.41	258.2		0	0	0	0	7.29	259.1		0	0	0	0	16.2	536.6400	-0.013569	68.5		0	0	0	0	0	0
2005-07-27 12:00	5.58	257.8		0	0	0	0	7.57	258.4		0	0	0	0	16.9	388.7500	-0.015364	66.9		0	0	0	0	0	0
2005-07-27 13:00	5.44	260.8		0	0	0	0	7.39	260.9		0	0	0	0	16.8	374.0800	-0.034956	65.9		0	0	0	0	0	0
2005-07-27 14:00	5.12	260.8		0	0	0	0	6.80	260.9		0	0	0	0	16.8	311.7200	-0.036761	66.8		0	0	0	0	0	0
2005-07-27 15:00	4.64	258.7		0	0	0	0	6.12	258.6		0	0	0	0	17.1	314.5600	-0.033508	64.3		0	0	0	0	0	0
2005-07-27 16:00	4.29	258.5		0	0	0	0	5.79	258.2		0	0	0	0	16.9	285.0100	-0.024618	63.0		0	0	0	0	0	0
2005-07-27 17:00	4.11	260.0		0	0	0	0	5.62	259.2		0	0	0	0	16.9	193.5800	-0.022501	62.1		0	0	0	0	0	0
2005-07-27 18:00	3.58	266.8		0	0	0	0	4.87	266.4		0	0	0	0	16.5	145.7200	-0.025525	62.9		0	0	0	0	0	0
2005-07-27 19:00	2.81	271.2		0	0	0	0	4.12	271.6		0	0	0	0	15.6	81.1400	0.175678	67.0		0	0	0	0	0	0
2005-07-27 20:00	1.69	271.9		0	0	0	0	4.03	274.9		0	0	0	0	14.5	8.3400	0.642843	73.4		0	0	0	0	0	0
2005-07-27 21:00	2.17	273.2		0	0	0	0	4.15	280.3		0	0	0	0	11.8	0.0000	0.523253	87.5		0	0	0	0	0	0
2005-07-27 22:00	2.70	282.1		0	0	0	0	3.70	292.2		0	0	0	0	11.2	0.0000	0.378909	89.3		0	0	0	0	0	0
2005-07-27 23:00	1.75	287.1		0	0	0	0	2.51	309.9		0	0	0	0	10.6	0.0000	0.576305	87.4		0	0	0	0	0	0
2005-07-28 00:00	0.95	275.3		0	0	0	0	1.59	318.0		0	0	0	0	11.2	0.0000	1.875570	85.2		0	0	0	0	0	0
2005-07-28 01:00	0.52	185.2		0	0	0	0	1.08	334.6		0	0	0	0	11.1	0.0000	-0.004994	86.3		0	0	0	0	0	0
2005-07-28 02:00	0.63	92.1		0	0	0	0	0.95	358.2		0	0	0	0	9.9	0.0000	0.068889	89.8		0	0	0	0	0	0
2005-07-28 03:00	1.37	80.6		0	0	0	0	1.37	34.6		0	0	0	0	9.0	0.0000	0.098695	94.7		0	0	0	0	0	0
2005-07-28 04:00	1.27	82.7		0	0	0	0	2.35	60.0		0	0	0	0	10.0	3.8800	0.110681	94.1		0	0	0	0	0	0
2005-07-28 05:00	1.46	65.6		0	0	0	0	2.11	55.5		0	0	0	0	10.8	43.2200	0.004211	90.5		0	0	0	0	0	0
2005-07-28 06:00	2.61	46.9		0	0	0	0	4.09	45.4		0	0	0	0	11.7	57.4000	-0.022129	86.4		0	0	0	0	0	0
2005-07-28 07:00	2.00	49.6		0	0	0	0	3.37	50.9		0	0	0	0	12.4	230.4900	-0.053955	85.3		0	0	0	0	0	0
2005-07-28 08:00	2.36	42.0		0	0	0	0	3.06	44.6		0	0	0	0	12.9	225.9900	-0.027002	83.7		0	0	0	0	0	0
2005-07-28 09:00	2.79	36.9		0	0	0	0	3.65	39.0		0	0	0	0	13.7	231.4300	-0.058619	80.5		0	0	0	0	0	0
2005-07-28 10:00	2.69	47.8		0	0	0	0	3.49	50.3		0	0	0	0	13.9	148.5000	-0.031269	81.6		0	0	0	0	0	0
2005-07-28 11:00	3.42	57.5		0	0	0	0	4.58	57.8		0	0	0	0	15.0	158.7600	-0.007832	78.5		0	0	0	0	0	0
2005-07-28 12:00	3.42	60.6		0	0	0	0	4.72	61.0		0	0	0	0	15.3	304.4400	-0.018900	78.6		0	0	0	0	0	0
2005-07-28 13:00	3.34	62.9		0	0	0	0	4.49	63.8		0	0	0	0	17.0	177.2800	-0.134704	77.8		0	0	0	0	0	0
2005-07-28 14:00	3.13	61.2		0	0	0	0	4.08	61.5		0	0	0	0	17.3	151.8000	-0.062388	76.9		0	0	0	0	0	0
2005-07-28 15:00	3.08	60.8		0	0	0	0	4.02	60.9		0	0	0	0	17.4	130.3600	-0.042515	76.4		0	0	0	0	0	0
2005-07-28 16:00	2.90	65.6		0	0	0	0	3.83	65.8		0	0	0	0	17.4	136.8500	-0.018951	76.9		0	0	0	0	0	0
2005-07-28 17:00	2.70	58.8		0	0	0	0	3.58	59.1		0	0	0	0	17.7	80.3700	-0.005428	76.9		0	0	0	0	0	0
2005-07-28 18:00	2.77	54.6		0	0	0	0	4.06	53.9		0	0	0	0	17.4	72.4600	0.002224	79.9		0	0	0	0	0	0
2005-07-28 19:00	2.66	59.1		0	0	0	0	4.40	58.3		0	0	0	0	17.1	38.8800	0.011792	80.4		0	0	0	0	0	0
2005-07-28 20:00	2.45	60.0		0	0	0	0	4.59	61.4		0	0	0	0	16.9	5.0300	0.046630	80.4		0	0	0	0	0	0
2005-07-28 21:00	2.35	49.4		0	0	0	0	5.08	54.7		0	0	0	0	15.8	0.0000	0.049215	87.3		0	0	0	0	0	0
2005-07-28 22:00	2.31	41.8		0	0	0	0	4.99	50.0		0	0	0	0	15.2	0.0000	0.042155	90.2		0	0	0	0	0	0
2005-07-28 23:00	2.27	43.1		0	0	0	0	5.11	50.9		0	0	0	0	14.6	0.0000	0.035095	92.5		0	0	0	0	0	0
2005-07-29 00:00	2.63	44.0		0	0	0	0	5.62	53.6		0	0	0	0	13.9	0.0000	0.042734	93.1		0	0	0	0	0	0
2005-07-29 01:00	2.49	41.3		0	0	0	0	5.38	54.5		0	0	0	0	13.7	0.0000	0.032119	92.5		0	0	0	0	0	0
2005-07-29 02:00	2.73	30.5		0	0	0	0	5.56	48.0		0	0	0	0	13.1	0.0000	0.026314	94.3		0	0	0	0	0	0
2005-07-29 03:00	2.75	33.4		0	0	0	0	5.74	48.0		0	0	0	0	12.9	0.0000	0.026162	94.9		0	0	0	0	0	0
2005-07-29 04:00	2.80	43.5		0	0	0	0	5.67	55.9		0	0	0	0	13.1	4.7300	0.026269	94.9		0	0	0	0	0	0
2005-07-29 05:00	2.94	44.4		0	0	0	0	5.69	57.4		0	0	0	0	13.4	55.6100	0.006427	95.5		0	0	0	0	0	0
2005-07-29 06:00	3.36	47.2		0	0	0	0	5.86	56.4		0	0	0	0	14.1	149.5800	-0.004743	94.3		0	0	0	0	0	0
2005-07-29 07:00	3.10	61.6		0	0	0	0	4.91	64.3		0	0	0	0	15.9	210.1200	-0.022210	91.4		0	0	0	0	0	0
2005-07-29 08:00	3.57	71.5		0	0	0	0	4.68	70.0		0	0	0	0	16.9	296.0700	-0.026111	89.7		0	0	0	0	0	0
2005-07-29 09:00	3.55	78.0		0	0	0	0	4.69	77.7		0	0	0	0	18.3	349.7600	-0.039569	84.8		0	0	0	0	0	0
2005-07-29 10:00	3.60	86.4		0	0	0	0	4.68	86.0		0	0	0	0	19.7	364.4300	-0.055133	80.2		0	0	0	0	0	0
2005-07-29 11:00	2.94	62.3		0	0	0	0	3.76	62.0		0	0	0	0	20.4	462.6500	-0.010339	81.9		0	0	0	0	0	0
2005-07-29 12:00	2.90	58.6		0	0	0	0	3.96	57.9		0	0	0	0	21.6	438.0300	-0.015276	78.0		0	0	0	0	0	0
2005-07-29 13:00	3.09	67.9		0	0	0	0	4.27	67.0		0	0	0	0	21.8	306.4200	-0.015481	75.1		0	0	0	0	0	0
2005-07-29 14:00	3.55	79.9		0	0	0	0	5.09	79.5		0	0	0	0	21.0	228.5700	0.008505	78.4		0	0	0	0	0	0
2005-07-29 15:00	4.06	84.4		0	0	0	0	6.06	84.0		0	0	0	0	20.7	140.3600	0.001650	80.4		0	0	0	0	0	0
2005-07-29 16:00	3.85	77.9		0	0	0	0	5.70	78.4		0	0	0	0	20.6	114.5100	0.000650	83.5		0	0	0	0	0	0
2005-07-29 17:00	3.30	71.6		0	0	0	0	5.28	73.3		0	0	0	0	20.1	62.1300	0.005749	89.4		0	0	0	0	0	0
2005-07-29 18:00	2.73	70.7		0	0	0	0	4.71	75.0		0	0	0	0	19.8	38.7000	0.003541	92.2		0	0	0	0	0	0
2005-07-29 19:00	2.46	73.2		0	0	0	0	4.54	77.8		0	0	0	0	19.1	14.7700	0.018386	92.2		0	0	0	0	0	0
2005-07-29 20:00	2.52	79.4		0	0	0	0	4.69	83.4		0	0	0	0	18.7	0.9800	0.013280	91.6		0	0	0	0	0	0
2005-07-29 21:00	2.37	70.8		0	0	0	0	4.47	78.0		0	0	0	0	18.1	0.0000	0.008775	93.9		0	0	0	0	0	0
2005-07-29 22:00	2.29	55.3		0	0	0	0	4.22	67.5		0	0	0	0	17.9	0.0000	0.005893	95.1		0	0	0	0	0	0
2005-07-29 23:00	2.87	41.8		0	0	0	0	4.98	48.3		0	0	0	0	17.3	0.0000	0.005197	96.9		0	0	0	0	0	0
2005-07-30 00:00	2.76	42.0		0	0	0	0	4.81	48.2		0	0	0	0	17.0	0.0000	0.024519	95.7		0	0	0	0	0	0
2005-07-30 01:00	1.97	64.1		0	0	0	0	3.89	68.6		0	0	0	0	16.9	0.0000	0.128801	95.6		0	0	0	0	0	0
2005-07-30 02:00	1.56	94.0		0	0	0	0	3.47	102.7		0	0	0	0	16.9	0.0000	0.554673	95.6		0	0	0	0	0	0
2005-07-30 03:00	1.33	57.6		0	0	0	0	2.54	91.8		0	0	0	0	16.7	0.0000	0.087399	96.3		0	0	0	0	0	0
2005-07-30 04:00	1.78	39.6		0	0	0	0	2.65	66.5		0	0	0	0	16.9	1.7600	0.006105	96.9		0	0	0	0	0	0
2005-07-30 05:00	1.75	40.3		0	0	0	0	2.55	66.6		0	0	0	0	16.6	15.2400	-0.021911	96.9		0	0	0	0	0	0
2005-07-30 06:00	1.61	48.5		0	0	0	0	2.36	61.4		0	0	0	0	16.7	54.2200	-0.047376	96.9		0	0	0	0	0	0
2005-07-30 07:00	1.34	67.7		0	0	0	0	1.35	77.4		0	0	0	0	17.5	64.5700	-0.073493	92.7		0	0	0	0	0	0
2005-07-30 08:00	1.08	100.3		0	0	0	0	1.30	105.9		0	0	0	0	18.0	74.2200	-0.608103	92.7		0	0	0	0	0	0
2005-07-30 09:00	0.95	183.8		0	0	0	0	1.57	180.5		0	0	0	0	18.5	123.3600	-0.180054	89.3		0	0	0	0	0	0
2005-07-30 10:00	2.47	221.9		0	0	0	0	3.30	222.1		0	0	0	0	19.2	253.7600	-0.023707	84.9		0	0	0	0	0	0
2005-07-30 11:00	3.84	231.4		0	0	0	0	5.42	232.4		0	0	0	0	19.1	211.4800	-0.014131	85.4		0	0	0	0	0	0
2005-07-30 12:00	4.61	246.0		0	0	0	0	6.17	246.5		0	0	0	0	19.0	223.4700	-0.014066	84.4		0	0	0	0	0	0
2005-07-30 13:00	5.16	248.3		0	0	0	0	7.32	248.6		0	0	0	0	18.5	160.4100	-0.027448	86.5		0	0	0	0	0	0
2005-07-30 14:00	4.77	248.8		0	0	0	0	7.13	249.3		0	0	0	0	18.2	209.6500	-0.028357	92.1		0	0	0	0	0	0
2005-07-30 15:00	4.74	247.1		0	0	0	0	6.78	247.7		0	0	0	0	18.4	256.3400	-0.046005	89.3		0	0	0	0	0	0
2005-07-30 16:00	4.42	238.5		0	0	0	0	6.19	239.3		0	0	0	0	18.8	225.3200	-0.031135	85.4		0	0	0	0	0	0
2005-07-30 17:00	5.15	233.6		0	0	0	0	7.40	234.5		0	0	0	0	18.8	164.0400	-0.010317	86.0		0	0	0	0	0	0
2005-07-30 18:00	4.66	227.2		0	0	0	0	6.79	228.3		0	0	0	0	18.3	69.9700	-0.012539	86.5		0	0	0	0	0	0
2005-07-30 19:00	4.37	218.3		0	0	0	0	6.56	219.9		0	0	0	0	17.5	36.0700	0.000356	88.1		0	0	0	0	0	0
2005-07-30 20:00	5.13	216.4		0	0	0	0	7.92	218.2		0	0	0	0	16.4	2.5400	0.002326	89.7		0	0	0	0	0	0
2005-07-30 21:00	5.20	215.9		0	0	0	0	8.37	218.1		0	0	0	0	16.0	0.0000	0.003454	89.7		0	0	0	0	0	0
2005-07-30 22:00	5.25	214.8		0	0	0	0	8.62	217.6		0	0	0	0	15.5	0.0000	0.003361	90.2		0	0	0	0	0	0
2005-07-30 23:00	5.30	218.3		0	0	0	0	8.75	221.6		0	0	0	0	14.6	0.0000	0.002963	92.5		0	0	0	0	0	0
2005-07-31 00:00	5.40	217.5		0	0	0	0	8.86	219.8		0	0	0	0	14.5	0.0000	0.004452	92.5		0	0	0	0	0	0
2005-07-31 01:00	5.12	214.0		0	0	0	0	8.50	216.4		0	0	0	0	14.1	0.0000	0.002762	92.5		0	0	0	0	0	0
2005-07-31 02:00	4.92	207.3		0	0	0	0	8.19	210.3		0	0	0	0	14.2	0.0000	0.005837	92.5		0	0	0	0	0	0
2005-07-31 03:00	4.65	199.6		0	0	0	0	8.09	204.2		0	0	0	0	13.9	0.0000	0.010481	92.5		0	0	0	0	0	0
2005-07-31 04:00	4.50	194.4		0	0	0	0	7.91	199.6		0	0	0	0	13.5	4.0500	0.012820	93.1		0	0	0	0	0	0
2005-07-31 05:00	4.42	187.1		0	0	0	0	7.63	193.2		0	0	0	0	13.6	68.3000	0.008587	94.3		0	0	0	0	0	0
2005-07-31 06:00	4.31	178.9		0	0	0	0	7.46	185.5		0	0	0	0	14.3	116.5500	-0.001767	91.9		0	0	0	0	0	0
2005-07-31 07:00	6.06	188.0		0	0	0	0	8.72	188.6		0	0	0	0	15.5	243.0000	-0.004271	87.9		0	0	0	0	0	0
2005-07-31 08:00	5.86	187.1		0	0	0	0	8.29	187.8		0	0	0	0	16.3	338.9900	-0.006939	84.0		0	0	0	0	0	0
2005-07-31 09:00	6.15	186.1		0	0	0	0	8.51	186.6		0	0	0	0	17.3	443.8200	-0.010123	75.4		0	0	0	0	0	0
2005-07-31 10:00	6.03	182.1		0	0	0	0	8.32	182.9		0	0	0	0	17.8	500.0700	-0.018431	72.5		0	0	0	0	0	0
2005-07-31 11:00	5.10	171.3		0	0	0	0	6.91	172.2		0	0	0	0	19.0	483.2000	-0.029730	69.1		0	0	0	0	0	0
2005-07-31 12:00	5.07	164.6		0	0	0	0	6.77	164.7		0	0	0	0	19.4	499.8200	-0.026225	71.0		0	0	0	0	0	0
2005-07-31 13:00	5.21	166.6		0	0	0	0	7.14	166.8		0	0	0	0	18.0	366.7700	-0.013146	74.0		0	0	0	0	0	0
2005-07-31 14:00	4.86	159.1		0	0	0	0	6.63	160.7		0	0	0	0	16.0	439.4500	-0.025321	82.9		0	0	0	0	0	0
2005-07-31 15:00	4.87	150.7		0	0	0	0	6.63	151.0		0	0	0	0	17.7	279.7200	0.004371	76.4		0	0	0	0	0	0
2005-07-31 16:00	4.56	157.4		0	0	0	0	7.65	158.5		0	0	0	0	17.8	288.4800	0.002293	80.0		0	0	0	0	0	0
2005-07-31 17:00	3.27	131.8		0	0	0	0	5.98	138.9		0	0	0	0	15.6	63.1300	0.005109	84.5		0	0	0	0	0	0
2005-07-31 18:00	3.79	117.0		0	0	0	0	6.19	120.7		0	0	0	0	14.5	65.4000	0.009930	94.9		0	0	0	0	0	0
2005-07-31 19:00	3.64	114.4		0	0	0	0	6.25	120.3		0	0	0	0	14.5	16.1800	0.020813	94.3		0	0	0	0	0	0
2005-07-31 20:00	2.51	92.8		0	0	0	0	4.74	108.6		0	0	0	0	14.4	2.2000	0.036676	92.5		0	0	0	0	0	0
2005-07-31 21:00	2.09	64.8		0	0	0	0	4.15	86.2		0	0	0	0	13.8	0.0000	0.038714	95.5		0	0	0	0	0	0
2005-07-31 22:00	1.76	28.3		0	0	0	0	3.44	58.0		0	0	0	0	13.7	0.0000	0.017386	95.5		0	0	0	0	0	0
2005-07-31 23:00	2.20	6.9		0	0	0	0	4.37	19.7		0	0	0	0	13.1	0.0000	0.015270	99.3		0	0	0	0	0	0
2005-08-01 00:00	2.63	323.6		0	0	0	0	4.98	340.8		0	0	0	0	13.0	0.0000	0.020022	100.0		0	0	0	0	0	0
2005-08-01 01:00	2.97	310.1		0	0	0	0	5.69	321.1		0	0	0	0	12.5	0.0000	0.008680	100.0		0	0	0	0	0	0
2005-08-01 02:00	3.34	299.3		0	0	0	0	6.19	309.8		0	0	0	0	12.5	0.0000	0.007151	100.0		0	0	0	0	0	0
2005-08-01 03:00	3.66	297.3		0	0	0	0	6.82	305.5		0	0	0	0	12.8	0.0000	0.012604	100.0		0	0	0	0	0	0
2005-08-01 04:00	3.43	302.0		0	0	0	0	6.76	309.7		0	0	0	0	13.1	3.2500	0.016599	99.3		0	0	0	0	0	0
2005-08-01 05:00	3.23	303.7		0	0	0	0	6.37	313.7		0	0	0	0	13.4	46.9500	0.013783	99.4		0	0	0	0	0	0
2005-08-01 06:00	3.23	304.9		0	0	0	0	5.66	315.9		0	0	0	0	13.8	138.9300	-0.000961	98.7		0	0	0	0	0	0
2005-08-01 07:00	3.46	309.2		0	0	0	0	4.59	310.0		0	0	0	0	15.3	289.4800	-0.019994	92.6		0	0	0	0	0	0
2005-08-01 08:00	3.08	304.6		0	0	0	0	4.14	304.5		0	0	0	0	16.2	307.7700	-0.024221	92.6		0	0	0	0	0	0
2005-08-01 09:00	3.26	293.5		0	0	0	0	4.30	293.8		0	0	0	0	17.3	467.3200	-0.027613	87.5		0	0	0	0	0	0
2005-08-01 10:00	3.60	287.8		0	0	0	0	4.70	288.5		0	0	0	0	17.9	579.7300	-0.041358	86.4		0	0	0	0	0	0
2005-08-01 11:00	3.50	281.7		0	0	0	0	4.55	282.5		0	0	0	0	18.8	557.9600	-0.043648	76.1		0	0	0	0	0	0
2005-08-01 12:00	3.77	278.1		0	0	0	0	4.90	278.8		0	0	0	0	19.5	498.7200	-0.037249	76.2		0	0	0	0	0	0
2005-08-01 13:00	4.48	275.5		0	0	0	0	5.88	276.4		0	0	0	0	19.6	426.4400	-0.030233	75.3		0	0	0	0	0	0
2005-08-01 14:00	4.94	281.7		0	0	0	0	6.68	283.3		0	0	0	0	18.9	253.7100	-0.015613	76.6		0	0	0	0	0	0
2005-08-01 15:00	4.63	279.1		0	0	0	0	6.27	281.1		0	0	0	0	18.2	395.2900	-0.021698	76.5		0	0	0	0	0	0
2005-08-01 16:00	4.59	280.6		0	0	0	0	6.21	281.8		0	0	0	0	18.5	350.4500	-0.017395	75.1		0	0	0	0	0	0
2005-08-01 17:00	4.67	284.9		0	0	0	0	6.47	286.2		0	0	0	0	18.2	222.9300	-0.002884	76.0		0	0	0	0	0	0
2005-08-01 18:00	4.44	290.9		0	0	0	0	6.29	292.0		0	0	0	0	17.2	112.5900	-0.005057	81.5		0	0	0	0	0	0
2005-08-01 19:00	3.82	287.7		0	0	0	0	5.74	289.9		0	0	0	0	16.5	42.0800	0.011851	82.4		0	0	0	0	0	0
2005-08-01 20:00	3.66	281.6		0	0	0	0	6.13	285.0		0	0	0	0	15.7	3.4700	0.012383	86.8		0	0	0	0	0	0
2005-08-01 21:00	3.75	279.8		0	0	0	0	6.58	283.3		0	0	0	0	14.6	0.0000	0.008797	91.9		0	0	0	0	0	0
2005-08-01 22:00	4.02	281.0		0	0	0	0	7.00	284.8		0	0	0	0	14.3	0.0000	0.008074	91.9		0	0	0	0	0	0
2005-08-01 23:00	3.87	284.3		0	0	0	0	6.37	287.8		0	0	0	0	13.8	0.0000	-0.000668	89.5		0	0	0	0	0	0
2005-08-02 00:00	3.68	280.3		0	0	0	0	5.86	284.2		0	0	0	0	13.7	0.0000	0.003185	87.1		0	0	0	0	0	0
2005-08-02 01:00	3.72	274.8		0	0	0	0	6.01	279.5		0	0	0	0	13.9	0.0000	0.008284	83.2		0	0	0	0	0	0
2005-08-02 02:00	3.86	271.0		0	0	0	0	6.27	276.0		0	0	0	0	13.9	0.0000	0.005061	81.6		0	0	0	0	0	0
2005-08-02 03:00	3.89	267.9		0	0	0	0	6.36	273.0		0	0	0	0	13.7	0.0000	0.005587	80.5		0	0	0	0	0	0
2005-08-02 04:00	3.93	267.7		0	0	0	0	6.50	272.8		0	0	0	0	13.5	2.2400	0.004716	79.9		0	0	0	0	0	0
2005-08-02 05:00	4.11	266.1		0	0	0	0	6.62	270.9		0	0	0	0	13.5	29.5100	0.002708	79.9		0	0	0	0	0	0
2005-08-02 06:00	3.77	263.3		0	0	0	0	6.62	269.9		0	0	0	0	13.6	85.4800	-0.001066	79.4		0	0	0	0	0	0
2005-08-02 07:00	5.04	273.3		0	0	0	0	7.26	275.4		0	0	0	0	13.9	191.6100	-0.004009	79.4		0	0	0	0	0	0
2005-08-02 08:00	5.22	272.5		0	0	0	0	7.38	274.3		0	0	0	0	14.2	243.5700	-0.005171	78.4		0	0	0	0	0	0
2005-08-02 09:00	5.35	272.6		0	0	0	0	7.45	273.7		0	0	0	0	14.5	233.7100	-0.009236	75.9		0	0	0	0	0	0
2005-08-02 10:00	5.53	275.2		0	0	0	0	7.60	276.1		0	0	0	0	14.7	232.5500	-0.010631	75.9		0	0	0	0	0	0
2005-08-02 11:00	5.70	270.8		0	0	0	0	7.87	272.1		0	0	0	0	15.0	246.7200	-0.011073	72.0		0	0	0	0	0	0
2005-08-02 12:00	5.84	271.7		0	0	0	0	8.11	272.4		0	0	0	0	15.1	377.1200	-0.013197	71.6		0	0	0	0	0	0
2005-08-02 13:00	5.83	273.4		0	0	0	0	8.05	274.4		0	0	0	0	15.5	384.0200	-0.014542	72.1		0	0	0	0	0	0
2005-08-02 14:00	5.73	276.2		0	0	0	0	7.92	276.7		0	0	0	0	15.6	379.0800	-0.014277	71.7		0	0	0	0	0	0
2005-08-02 15:00	5.10	273.6		0	0	0	0	6.91	274.4		0	0	0	0	15.7	304.8200	-0.014490	69.8		0	0	0	0	0	0
2005-08-02 16:00	4.76	272.3		0	0	0	0	6.49	273.1		0	0	0	0	15.6	223.8800	-0.011121	70.2		0	0	0	0	0	0
2005-08-02 17:00	4.42	271.1		0	0	0	0	6.00	271.9		0	0	0	0	15.5	207.0900	-0.008904	69.3		0	0	0	0	0	0
2005-08-02 18:00	4.21	265.9		0	0	0	0	5.84	266.9		0	0	0	0	15.1	105.0500	-0.001501	69.7		0	0	0	0	0	0
2005-08-02 19:00	3.84	262.0		0	0	0	0	5.63	263.3		0	0	0	0	14.5	34.1000	0.005528	70.5		0	0	0	0	0	0
2005-08-02 20:00	3.39	257.3		0	0	0	0	5.51	260.1		0	0	0	0	14.2	1.9700	0.009663	71.4		0	0	0	0	0	0
2005-08-02 21:00	3.12	254.7		0	0	0	0	5.39	258.4		0	0	0	0	13.7	0.0000	0.014501	74.8		0	0	0	0	0	0
2005-08-02 22:00	2.89	250.0		0	0	0	0	5.32	256.0		0	0	0	0	13.5	0.0000	0.016301	76.2		0	0	0	0	0	0
2005-08-02 23:00	2.87	242.1		0	0	0	0	5.08	249.0		0	0	0	0	13.2	0.0000	0.024590	76.7		0	0	0	0	0	0
2005-08-03 00:00	2.71	240.5		0	0	0	0	4.83	247.6		0	0	0	0	12.9	0.0000	0.020334	79.3		0	0	0	0	0	0
